college_id,university_id,name,dean,established_year
4266,3961,Hernandezside College,Thomas Taylor,1925
4267,4945,Howardfort College,Autumn Harrison,1936
4268,1502,South Jenny College,Samantha Tyler,1916
4269,366,North Christopherview College,Roger Houston,1998
4270,2676,Farmerville College,Tiffany Arnold,1939
4271,2701,New Maria College,Robert Mendoza,1912
4272,3280,Mcknightview College,Willie Wright,1979
4273,668,West Williamstad College,Shane Moore,1939
4274,509,Gutierrezview College,Kaitlyn Cross,1969
4275,1294,West Patrick College,Jeffrey Miller,1927
4276,1743,Barajasberg College,April Perez,2019
4277,4957,Lake Franciscotown College,Stacy Odonnell,1911
4278,1623,Williamside College,Marilyn Malone,1904
4279,3505,Taylorhaven College,Todd Montgomery,1902
4280,1802,Petersenmouth College,Adam Johnston,1957
4281,3201,Andrewview College,Victor Alvarez,1967
4282,4343,Port Barbaraview College,Debra Cole,1988
4283,3737,West Theresa College,Ethan Duncan,1949
4284,4725,Watsonburgh College,Michael Reynolds,1911
4285,1651,East Aprilshire College,Keith Aguilar,2008
4286,702,East William College,Michael Ramirez,1909
4287,1207,Garciamouth College,Christopher Adams,1938
4288,2281,South Scott College,Jennifer Johnson,1993
4289,159,Shawburgh College,Christine Gallagher,2002
4290,1513,North Joseborough College,Katherine Mitchell,2010
4291,749,New Melanie College,Karen Avery,1908
4292,424,East David College,Ronald Miller,1936
4293,3682,North Kellystad College,Gary Moreno,1915
4294,3438,Teresahaven College,Tracy Chen,2021
4295,522,Williamshire College,Mark Foster,1905
4296,2941,North Davidview College,Eddie Bennett,2007
4297,3943,North Philipville College,Charles Shepard,1942
4298,1038,Kevinhaven College,Mary Tate,1946
4299,3793,Jordanberg College,Laura Barrett,1912
4300,3799,Stevenburgh College,Donna Pratt,2018
4301,2401,New Douglasberg College,Denise White,1919
4302,1745,Lake Jaclyn College,Nicole Nelson,1931
4303,2186,North Danielburgh College,Carrie King,1996
4304,836,Mikaylaview College,Jennifer Green,1956
4305,3515,Medinaburgh College,Paul Snow,1934
4306,3192,Lake Maryborough College,Kaitlyn Schultz,1939
4307,3575,North Rebekah College,Monica Boone,1933
4308,4805,Sandovalmouth College,Alison Herrera,1953
4309,4652,Sandovaltown College,Christopher Garcia,1979
4310,2907,West Sarahside College,Brian Williams,1956
4311,453,North John College,Charles Butler,1984
4312,3353,Lewisburgh College,Alexis Foster,1972
4313,4483,Port Jasonville College,Mark Newman,1956
4314,1050,Jesseville College,Nicole Francis,2006
4315,2944,South Patricia College,Paul Larsen,2006
4316,3283,Carrillomouth College,Tamara Jones,1912
4317,4003,West Sarah College,Michael Payne,1967
4318,1824,Vegaview College,James Rodriguez,1907
4319,4132,Stevensberg College,Lisa James,1951
4320,4362,South Maryberg College,Nicole Robinson,1901
4321,3043,Lake Angel College,Mallory Johnson,2020
4322,1777,Heatherton College,Reginald Barnes,1918
4323,2715,Michaelfort College,Steven Lam,2014
4324,1723,Martineztown College,Shannon Allen,2012
4325,3851,Valdezmouth College,Stephanie Martin,2013
4326,1884,New Ryan College,Dawn Vargas,2003
4327,2604,Shannonmouth College,Brian Cordova,2009
4328,1378,East Dominique College,Jessica Golden,2009
4329,3019,West Sandra College,Scott Bender,1966
4330,1598,Huangborough College,Mark Roberts,1977
4331,3665,Andreaville College,Scott Schroeder,1972
4332,4422,Garymouth College,Barbara Trevino,1940
4333,1221,New Rachael College,Michael Roberts,2022
4334,2895,Dukebury College,Charles Miller,1982
4335,932,Whitakerbury College,Michelle Krause,1974
4336,481,Michaelbury College,Carlos Foster,1926
4337,127,Maryburgh College,Laura Bright,2007
4338,2713,South Pamela College,Seth Dudley,1958
4339,3126,Frazierborough College,Mitchell Powell,1961
4340,4895,Port Amandahaven College,Fred Clark,1923
4341,1575,North Pamelachester College,Thomas Brown,2017
4342,2903,New Katie College,Michael May,2015
4343,2639,Lake Jonathantown College,Emily Harris,2007
4344,3295,Leeville College,Kristopher Smith,1932
4345,1873,Blevinston College,Tyler Thomas,1973
4346,3760,Haydenmouth College,Karen Lowe,1961
4347,2994,East Justin College,Donna Ray,1932
4348,3206,Palmerport College,Chris Johnson,1953
4349,1542,New Susanshire College,Gloria Peterson,1900
4350,517,Sandersborough College,Katherine Hunter,1973
4351,1353,Port Derekmouth College,Austin Morris,1921
4352,2860,Jamesview College,Gary Wolf,1945
4353,3844,West Ashley College,Richard Ferrell,1958
4354,2834,West Kari College,Kimberly Saunders,1993
4355,2539,Moorebury College,Tamara Caldwell,1902
4356,3558,South Joseph College,Crystal Thomas,1931
4357,2090,New Wayneton College,Karen Peterson,1915
4358,4640,Lake Patricia College,Sandra Wolfe,1955
4359,2339,North Geoffrey College,Sonya Stone,2001
4360,4791,Michaelville College,Gregory Carter,2011
4361,1453,East Jamesshire College,Kathryn Huber,1962
4362,2557,West Joseph College,Nicole Wong,1944
4363,1314,Sandovalshire College,Lisa Brown,1969
4364,2404,Lake Jeffreyport College,Jerry Allen,2020
4365,1245,Mckinneyfurt College,Suzanne Perez,2025
4366,4321,Markshire College,Tracy Miller,1951
4367,594,East Kyle College,Jeffrey Lee,1943
4368,899,New Lacey College,Mary Young,2016
4369,4268,Johnsonberg College,Paul Kennedy,1901
4370,4669,Chelseachester College,Brian Salinas,1935
4371,4298,Garciashire College,Maxwell Oliver,1973
4372,1741,Jessicaview College,Christopher Rodriguez,1959
4373,4375,South Laura College,Brett King,1972
4374,3319,Port Keithshire College,Adam Gomez,1991
4375,2633,Flemingfurt College,Brian Khan,1910
4376,2047,East Diane College,Tamara Long,1900
4377,1704,Port Ryan College,Omar Walsh,1903
4378,830,West Christy College,Elizabeth Reilly,1989
4379,2963,New Elizabeth College,Darrell Moore,2013
4380,4864,Jacksontown College,Joseph Brown,1907
4381,1819,Rodneychester College,Amy Knight,1935
4382,214,Glennbury College,Johnny Oliver,1902
4383,2322,North Michael College,Anthony Walton,1972
4384,3487,East Loriside College,Austin Porter,2020
4385,2317,West Thomas College,Zachary Sanders,1954
4386,3574,South Carrietown College,Laura Perez,1933
4387,1350,West David College,Corey Wong,2023
4388,1845,North Darlenetown College,Catherine Cox,1918
4389,764,Spencerberg College,Amanda Hawkins,1961
4390,4363,Thomasborough College,Renee Russell,1933
4391,3923,South Donnaton College,Olivia Rogers,1942
4392,3704,South Vincentburgh College,Kimberly Cole,2017
4393,883,North Todd College,Ashley Malone,1950
4394,4683,West Karenview College,Jennifer Andrews,1904
4395,1102,Floresside College,Andrew Villegas,1910
4396,2032,New Brittany College,Lisa Ellis,1987
4397,4892,South Christina College,Samuel Grant,2020
4398,4686,East Robin College,Jacob Odonnell,1946
4399,103,North Dan College,Micheal Nguyen,2008
4400,2307,Douglasport College,Lance Ward,1955
4401,2011,Kimberlystad College,Thomas Hays,1935
4402,800,Rossberg College,Matthew Ramos,1929
4403,2956,Jacquelineton College,Stacie Patel,1918
4404,58,Lake Donaldshire College,George Walker,1947
4405,1983,Port Andre College,Jose Meyer,1988
4406,3970,South Loribury College,Ashley Green,1975
4407,1402,Aaronstad College,Kevin Andrews,1946
4408,3839,Port Lancemouth College,Kerry Morse,1968
4409,1360,Lake John College,Justin Walsh,1902
4410,4303,Robinsonport College,Alicia Garrett,1913
4411,205,North Angela College,William Chapman,2017
4412,1156,Deannabury College,Kathryn Jones,1941
4413,2914,South Sheilaland College,Anna Cook,1929
4414,1793,Bradshawchester College,Sonya Marshall,1979
4415,3251,West Eric College,Austin Lucas,1990
4416,110,Lake Valerieville College,Becky Herring,1966
4417,1111,Lake Danny College,Barbara Barnes,2018
4418,3398,Wagnerland College,Edward Hill,2009
4419,3501,North Wendyburgh College,Dakota Jackson,1908
4420,1661,North Gabriel College,David Robbins,1973
4421,1872,North Jesse College,Janice French,1946
4422,4403,Lopezview College,Cory Ellis,2018
4423,342,Poolebury College,Phillip Cook,2010
4424,605,Howardchester College,Ariel Campbell,1906
4425,4601,East Jonathon College,Amy Cunningham,1965
4426,1642,North Kenneth College,Jim Hall,1952
4427,1067,East Stevenmouth College,Mark Williams,1985
4428,2326,West Samanthaberg College,Latoya Downs,1951
4429,1820,Stevenside College,Marcus Johnson,1990
4430,2544,Mollyberg College,Yvette Rivera,1999
4431,1305,Martinezton College,William Clay,1944
4432,1939,Port Josephview College,Crystal Simon,1988
4433,466,Tinaburgh College,Rickey Anthony,1945
4434,811,Taylormouth College,Clinton Meyers,1995
4435,900,Lake Melissaborough College,Matthew Guerra,1976
4436,2480,Deleonland College,Carolyn Scott,1948
4437,3562,Morganfort College,Patrick Romero,1989
4438,2911,Carrilloside College,Joseph Ball,1974
4439,4458,Wolfeborough College,Alex Marsh,1970
4440,1257,West Michael College,Cassie Smith,2017
4441,1416,Lake Andreafort College,Kenneth Perez,1902
4442,1314,Lake Mauricemouth College,Jeremy Washington,1930
4443,919,Youngport College,Heather Sutton,1902
4444,4036,Michaelberg College,Gary Manning,1908
4445,3591,New Gilbert College,Wendy Williams,1955
4446,1449,Joymouth College,Chris Noble,1986
4447,3050,Lake Isaacbury College,Roger Dillon,2010
4448,1261,Mcguirebury College,Mary Miller,1996
4449,1887,West Felicia College,Valerie Jacobson,1917
4450,162,Melissaside College,Joshua Rhodes,1965
4451,4486,Port Amandaborough College,Jennifer Cruz,1922
4452,4104,Martinezbury College,George Perez,1973
4453,4239,East Andrea College,Dylan Brown,1973
4454,4920,South Joshua College,Alan Mcdonald,1922
4455,1824,Vasquezland College,Jason Morton,1953
4456,1793,Lake Shelby College,Carolyn Robinson,1990
4457,4541,Snyderfurt College,Sarah Smith,1927
4458,2619,East Derek College,Meghan Evans,1992
4459,2684,West Kelli College,Tyler Peterson,1904
4460,999,South Amy College,Gregory May,2007
4461,1533,Owensburgh College,Edward Bradford,1941
4462,4487,North Cathychester College,Joanna Oliver,2008
4463,2246,Matthewfort College,James Stone,1954
4464,155,Wheelermouth College,Sarah Schaefer,1955
4465,470,Ericksonmouth College,John Hall,1972
4466,1834,Port Toddmouth College,Victoria Huang,2018
4467,4727,Brianmouth College,Duane Fox,1943
4468,3207,Perezview College,Paul Reeves,1940
4469,304,West Jenniferside College,Jacqueline Anderson,2024
4470,2847,South Timothy College,Nicholas Rice,1956
4471,2437,Andrechester College,Zachary Smith,1975
4472,1669,Hobbsfurt College,Kaitlyn Tate,2008
4473,4448,Lake Roberthaven College,Michelle Johnson,2023
4474,4421,North Thomaschester College,Stacey Johnson,2012
4475,3149,Hornburgh College,Maria Chapman,1946
4476,658,Perezville College,Logan Scott,1994
4477,1391,Mariaview College,Maria Rodriguez,2017
4478,3650,Port Brendaland College,Austin Webb,1910
4479,2587,Frederickland College,Joshua Munoz,1902
4480,2763,North Brianbury College,James Miller,1928
4481,2866,Bryantbury College,Sheri Fowler,1947
4482,4203,Lindaport College,Ashley Smith,1930
4483,757,Lake Sharonmouth College,Erica Johnson,1923
4484,67,West Douglasbury College,Tina Clark,1924
4485,4851,Smithshire College,Catherine Marquez,1947
4486,3712,South Sarah College,Brandon Carney,1985
4487,1824,New Melanieton College,Daniel Frey,1937
4488,2662,North Joshuaberg College,Ashley Blair,1998
4489,3195,Hernandezfort College,Kristie Brewer,2009
4490,4752,Jamietown College,Marie Donaldson,1925
4491,3970,Ellisberg College,Nicholas Holt,1978
4492,2464,Matthewbury College,Ronald Williams,2023
4493,3581,South Kevinmouth College,Benjamin Davis,2020
4494,1136,Buchananberg College,Phillip Williams,2000
4495,562,North Jennifermouth College,Melinda Lewis,1900
4496,1301,Emilymouth College,Susan Robinson,1976
4497,926,Christyview College,Johnny Johnson,2001
4498,4399,East William College,Jennifer Velazquez,1998
4499,4929,Lake Jamesside College,Richard Webb,1926
4500,3857,Sullivanshire College,Andrew Smith,1937
4501,4606,East Tanyaside College,Amanda Gray,2013
4502,2989,Mirandaburgh College,Chad Little,1995
4503,252,Collinville College,Brandon Phillips,1936
4504,966,Staceyfort College,Theresa Reynolds,1914
4505,53,South Juliemouth College,Christina Simpson,1997
4506,792,East Donnaland College,Lauren Odom,2020
4507,237,Port Douglasborough College,Robin Gates,1940
4508,4528,Smithville College,Alyssa Hernandez,1917
4509,4060,South Stevenshire College,Tiffany Knox,1914
4510,3498,Kellyfort College,Joshua Shaw,1945
4511,1939,New Kathleenfort College,Jessica Jones,2020
4512,3237,Port Sarahtown College,Joshua Mitchell,2014
4513,2875,Michaelhaven College,Kenneth Young,1903
4514,1433,Crosbychester College,Rebecca Harris,2003
4515,2251,Ibarraview College,Priscilla Ho,1996
4516,1539,Jamesborough College,Melissa Stewart,2003
4517,1772,Natashashire College,Elizabeth Chavez,2000
4518,2522,South James College,Tonya Blevins,2003
4519,1644,Lake Jasmin College,Valerie Whitaker,1901
4520,3314,Teresaport College,Victoria Williams,2016
4521,2862,West Sallyshire College,Jesus Grimes,1923
4522,2828,Mcdonaldton College,Stacey Pierce,1913
4523,3916,East Toddbury College,Shannon Marquez,1934
4524,3673,North Lindsaymouth College,Sarah Chan,1949
4525,1204,Schmidthaven College,Cindy Carson,1934
4526,1317,Torresshire College,Charles Lee,2000
4527,637,Lake Angela College,Patricia Sutton,1946
4528,56,North Haley College,Karen Wilson,1981
4529,1513,North Tina College,Brittany Neal,1994
4530,2151,Cainfort College,Anthony Solis,2019
4531,2574,West Josephfurt College,Eric Perez,2009
4532,2396,Port Keith College,Levi Rocha,1933
4533,4899,Port Sheila College,Alex Watson,1924
4534,3572,Williefort College,Jessica Clark,2014
4535,600,Wiseview College,Colin Hall,1942
4536,3122,Donnaberg College,Dana Watson,1938
4537,2761,Amyview College,Tara Ross,2011
4538,2096,Smithmouth College,Stacey Miller,1941
4539,1680,East Shawnview College,Karen Phelps,1956
4540,337,Gabriellaborough College,Isaiah Wilson,2004
4541,1571,New Lindsay College,Joseph Thompson,1991
4542,3161,Robertsfort College,Craig Palmer,1996
4543,1559,Shellybury College,Priscilla Blanchard,1940
4544,4124,Cordovaside College,Larry Webb,2015
4545,67,Jenkinsburgh College,Christine Griffith,1924
4546,337,East Heidiport College,Nathan Paul,1976
4547,4706,Jordanside College,Jonathan Mercado,1912
4548,931,Port Jonathanstad College,Austin West,1968
4549,4545,West Cassandra College,John Wright,1971
4550,2781,Conradtown College,Stacy Gomez,2020
4551,1431,Karenfort College,Phillip Jennings,1902
4552,989,Murphyshire College,Chris Rosario,1971
4553,694,Brianstad College,Paul Clark,2023
4554,2026,West Lindseyberg College,Melissa Keller,1937
4555,212,West Amandabury College,Linda Shelton,1939
4556,4821,Franklinland College,Dawn Campbell,1915
4557,1464,Port Brandonview College,Kimberly Wong,2012
4558,2230,Jacobville College,Tina Davis,1982
4559,2079,Lake Melissafurt College,Cindy Crawford,1957
4560,1662,Kingfurt College,Michael Clark,1981
4561,2014,Welchport College,Kim Green,1991
4562,4223,West Charles College,Andrew Parker,1972
4563,2868,New Jeffrey College,Joseph Jackson,1919
4564,2904,Zhangside College,Kari Burke,1960
4565,4898,South Aaron College,Sheena Wall,1948
4566,4280,Cesarside College,Matthew Chavez,1921
4567,1283,Jenniferchester College,Andrew Smith,1976
4568,946,Robertsborough College,Valerie Russell,1913
4569,2186,West Sean College,Jacob Smith,1970
4570,1835,Tammystad College,Ariel Gould,1949
4571,3080,South Samanthahaven College,Danielle Hayes,1942
4572,3731,Lake Jenniferberg College,Adam Garcia,1957
4573,3450,New Margaret College,Jeffrey Marshall,1964
4574,1455,Elizabethville College,Gina Ford,1955
4575,1857,Burchmouth College,Eddie Howell,2012
4576,2921,Michelleburgh College,Troy Ray,1998
4577,681,East Julieland College,Melissa Nguyen,1944
4578,1491,Aaronborough College,Lee Coleman,1970
4579,1538,North Steven College,Tony Green,1929
4580,328,Port Donaldchester College,Marcus Wilson,1918
4581,664,Robinsonshire College,Morgan Collins,1987
4582,2496,Heatherbury College,John Brown,2016
4583,2457,Sethmouth College,Darrell Holt,1934
4584,1577,Robertmouth College,Tiffany Perkins,2011
4585,124,Port Russellhaven College,Heather Burnett,1938
4586,1479,North Coreytown College,Jacob Hayes,2025
4587,3872,East Elizabeth College,Scott Perkins,1975
4588,2941,South Melinda College,Troy Young,1931
4589,340,Huntermouth College,Mary Chung,1998
4590,1378,Tranmouth College,Seth Phillips,1965
