university_id,name,established_year,ranking,country,State,City
4696,Bakerburgh University,1972,1496,Canada,Vermont,New Jacquelineville
4697,Irwintown University,1988,1173,China,North Dakota,New Gregory
4698,West Christineville University,1933,1751,Japan,Arizona,Ashleyhaven
4699,Torresshire University,1881,83,China,Georgia,South Debramouth
4700,Daniellemouth University,1978,509,France,California,Pittmanshire
4701,Benjaminland University,1988,1296,UK,Missouri,Lake Jeremy
4702,Port James University,1910,1127,Japan,Pennsylvania,Gregoryton
4703,Marissashire University,1979,307,Brazil,Michigan,Taylorberg
4704,Lake Kayla University,1876,1192,Australia,Texas,South Joseph
4705,Annettemouth University,1912,549,Brazil,Florida,Jorgetown
4706,Montesmouth University,1865,1573,Japan,South Dakota,New Taylorhaven
4707,Flynnside University,1926,1864,Australia,Texas,Gomezland
4708,New Kevin University,1870,1611,Japan,South Carolina,East Angel
4709,Tinaton University,1861,1319,Germany,Arkansas,West Davidland
4710,Joshuastad University,2005,1310,Brazil,Georgia,West Jeffreyhaven
4711,Derrickside University,1988,1271,Japan,Minnesota,Curryborough
4712,Robinsonton University,1875,1159,USA,Illinois,Lake Travistown
4713,Butlerland University,1966,987,France,North Dakota,Jacobville
4714,Lisamouth University,1954,56,India,Maine,North Andreaville
4715,North Colinstad University,1907,1136,Japan,Vermont,Nicholeview
4716,New Danielburgh University,1977,626,UK,Colorado,Danielfort
4717,Port Johnburgh University,1900,529,Japan,Maryland,Rhondashire
4718,Lake Michaelchester University,1922,343,France,Virginia,Austinstad
4719,New Brendaborough University,1900,571,Australia,Tennessee,Victorialand
4720,Richardstad University,1854,964,China,Indiana,Jamesshire
4721,Angelafort University,1956,1688,Japan,California,Richardstown
4722,West Kimberlyshire University,1911,708,USA,West Virginia,North Brentfort
4723,Fuentesport University,2013,627,Brazil,New York,West Brandon
4724,Saundersbury University,1921,1419,Canada,Montana,Ericland
4725,Lake Amy University,2015,84,Canada,Ohio,Valdezshire
4726,North Antoniomouth University,2011,375,Japan,Virginia,Jasonhaven
4727,Port Timothy University,1930,857,UK,California,Brianchester
4728,Gonzalezberg University,1900,1068,Germany,Texas,New Tyler
4729,Mitchellhaven University,1961,1541,Brazil,Ohio,North Tamarastad
4730,Kerriton University,1874,1030,UK,Kansas,West Charlesmouth
4731,East Diana University,2002,1686,Brazil,Mississippi,Eugeneburgh
4732,Andreaville University,2006,1638,France,New Mexico,South Kristinstad
4733,West Andrewhaven University,2016,1550,Canada,Louisiana,Paulborough
4734,Wilsonmouth University,1949,1961,Germany,Iowa,Clarkland
4735,Annetteland University,1951,1420,India,Mississippi,West Trevorton
4736,Karenchester University,1914,296,UK,Montana,Williamsview
4737,New Stephanie University,1868,430,China,South Dakota,Petersenhaven
4738,Lake Brandonburgh University,1923,193,India,South Carolina,Martineztown
4739,Owensburgh University,1875,1710,UK,Mississippi,Stephenburgh
4740,Kathleenport University,1947,16,China,Oklahoma,East Robinmouth
4741,East Michelle University,1979,1752,France,Nebraska,Lake Carolynborough
4742,Davismouth University,1964,893,UK,Missouri,Davidburgh
4743,Erinborough University,2008,198,Australia,Texas,Yangshire
4744,New Janet University,1938,1908,USA,Virginia,South Michaelton
4745,Cartermouth University,1920,251,USA,Nebraska,Andersonstad
4746,North Betty University,1867,1507,UK,Pennsylvania,Jacquelinechester
4747,Smithburgh University,1978,746,France,Nebraska,Steinborough
4748,Lake Latoya University,1929,2000,Canada,Maryland,East Kimberly
4749,Deanland University,2020,508,Australia,Arizona,Wongbury
4750,Nicholaston University,1978,357,China,Tennessee,Meghanhaven
4751,Paynemouth University,1911,47,Canada,Hawaii,Nelsonton
4752,Brandtmouth University,1994,1648,Brazil,Arkansas,East Cynthiaberg
4753,East Justinview University,2002,951,Germany,Maryland,Warrenburgh
4754,Brianfort University,1887,1033,France,Vermont,Cookside
4755,Brownborough University,2000,1228,Brazil,Arizona,Lewisville
4756,Ericville University,1934,1828,Brazil,North Carolina,Lisastad
4757,Williamshaven University,1999,204,USA,Tennessee,Allenfort
4758,South Melinda University,1965,1256,Japan,New Jersey,Donnahaven
4759,Wilsonton University,1947,1397,Brazil,Washington,Lake Tracy
4760,East Josephtown University,1994,1112,India,Montana,Jenniferport
4761,Brandonton University,1988,861,Brazil,North Carolina,New Jennifer
4762,Lake Kevinfort University,1898,478,Germany,Wisconsin,Lake Lindsey
4763,Brandonview University,1878,992,Japan,Nebraska,South Williamborough
4764,South Jesus University,1964,935,France,North Dakota,New Jody
4765,Port Stephenburgh University,1950,1021,Canada,Iowa,Mooremouth
4766,Ryanbury University,1928,660,Canada,Washington,West Brandon
4767,East Clintonfurt University,2003,1410,China,Illinois,Port Joseph
4768,Johnsonport University,1926,69,Germany,North Carolina,Port Corey
4769,East Frankfort University,1977,1823,UK,Vermont,West Maryview
4770,Kaylaport University,1943,525,Germany,Texas,Dawnhaven
4771,Kellytown University,1918,200,UK,Alaska,South Ernest
4772,Jasmineshire University,1979,329,Japan,South Carolina,Smithchester
4773,South Michaelchester University,1970,1125,UK,Mississippi,North Kristy
4774,Lake Hailey University,1982,1368,China,Delaware,Lake Craigville
4775,Mathewston University,1891,972,Germany,Minnesota,South Patricia
4776,North Kara University,1904,149,India,Vermont,South Bobton
4777,East Karen University,2022,1091,Germany,Illinois,East Jeremyshire
4778,Medinaton University,1935,973,Australia,Ohio,New Whitneyland
4779,Lake Danielle University,1923,903,Germany,Mississippi,East Robinland
4780,South Michael University,1962,799,Canada,Missouri,Port Laura
4781,West Anthony University,1903,816,Australia,Maryland,Port Sharonmouth
4782,East Margaretville University,1906,1959,China,Maine,West Annatown
4783,Devinstad University,1901,1077,USA,Minnesota,Lake Samanthastad
4784,Serranochester University,2009,1871,Canada,Alaska,East Paulshire
4785,West Markmouth University,1977,1154,China,Wyoming,Joshuaborough
4786,New Kathleenview University,1920,1631,India,Alabama,North Raymondville
4787,Lake Chelsea University,2018,1790,China,Alabama,Hernandeztown
4788,New Victoria University,1887,1774,Japan,Nebraska,South Dylan
4789,Carneytown University,1976,1060,India,Ohio,East Amanda
4790,Lake Linda University,1865,190,Japan,West Virginia,Allenmouth
4791,South Scottport University,1942,895,Brazil,North Dakota,Brandonborough
4792,Darrenfort University,1952,786,Canada,Illinois,Cynthiachester
4793,Joshuaview University,1969,812,China,South Dakota,Amandafort
4794,East Lauraview University,1878,1779,Japan,Tennessee,Andreaview
4795,East Ashleyfort University,2007,930,Japan,Kentucky,Harrisfurt
4796,West Kimbury University,1977,629,Australia,Hawaii,Beasleyland
4797,Lake John University,1988,890,UK,California,Leachview
4798,Turnermouth University,1934,957,Brazil,Hawaii,New Sarah
4799,West Lisa University,1927,1026,China,Arkansas,Lake Nicole
4800,Allisonburgh University,1897,793,Germany,Iowa,Lake Allisonview
4801,Philipburgh University,1935,745,Germany,New Jersey,Port Emilymouth
4802,Davidside University,1881,1987,China,Wisconsin,North Matthew
4803,Baileyfurt University,2019,329,Australia,Oklahoma,Vazquezside
4804,Hernandezton University,2009,1780,Canada,Kentucky,Andersonmouth
4805,North Dakotahaven University,1938,1358,UK,Oklahoma,South Nicole
4806,Davidburgh University,1855,1582,France,Arizona,Danielland
4807,Bryantton University,1994,986,Brazil,Alaska,Alantown
4808,Ambershire University,1947,1217,Australia,Nevada,Lake Donaldtown
4809,Lake Ashleyview University,1951,1354,UK,North Dakota,Ochoaside
4810,Thomasland University,1979,778,France,Maine,West Jonathan
4811,New Amyton University,1882,1227,Australia,Michigan,Lake Jill
4812,Johnsonville University,1893,598,France,Iowa,East Tiffany
4813,Port Laurenville University,1858,1905,USA,Kentucky,West Malikfurt
4814,Robinsonborough University,1979,385,Brazil,Vermont,Schwartzview
4815,South Christinehaven University,1903,443,Australia,North Carolina,West Autumn
4816,Richmondland University,1951,1782,India,Missouri,East Brittanyshire
4817,Port Lisa University,1941,861,France,Texas,East Jasontown
4818,Lopezberg University,1974,93,Japan,Maryland,Kylefort
4819,South Katelynstad University,1862,1457,UK,Illinois,East Sheribury
4820,North Georgemouth University,1947,442,France,Nebraska,Shawnborough
4821,Gatesbury University,2020,1517,Japan,Rhode Island,North Anthonystad
4822,North Holly University,1944,483,UK,Illinois,Gayview
4823,East Michelle University,2017,267,France,Pennsylvania,Brandyport
4824,Craigmouth University,1888,716,USA,Michigan,North Jasonborough
4825,West Jennifer University,1902,549,Canada,Utah,East Dylanmouth
4826,Davismouth University,1956,1513,China,Oklahoma,Matthewview
4827,Tammyside University,1978,838,USA,Ohio,Port Teresa
4828,Port Alexander University,1853,1970,India,Minnesota,South Sharonhaven
4829,Laurashire University,1963,383,France,Alaska,North Sarahport
4830,Kaylatown University,1857,994,USA,North Carolina,Gayside
4831,New Joseph University,1852,404,France,Kansas,South Karenmouth
4832,Port Robert University,1959,547,Brazil,Kentucky,Thomasville
4833,North Alexander University,1997,1580,Japan,Louisiana,North John
4834,Powellbury University,1949,463,Canada,Vermont,Lake Megan
4835,Barnesbury University,1934,1998,Germany,Nevada,North Justin
4836,Sandraside University,1908,1153,France,West Virginia,South Andrew
4837,New Joseph University,1872,179,India,Rhode Island,Hopkinsland
4838,Jessicafort University,1856,1618,France,Louisiana,Lake Dylan
4839,West Davidfort University,1881,816,France,Virginia,South Tylermouth
4840,Barnettstad University,1859,1346,USA,Massachusetts,West Eric
4841,Estesborough University,1903,1911,Brazil,New Mexico,Lake Steven
4842,New Donaldstad University,1871,46,Germany,New York,West Michaelville
4843,West Laura University,1940,1067,USA,Arizona,Dannytown
4844,Brandonmouth University,2013,1529,India,Alaska,Lake Kaitlynmouth
4845,Masseyview University,1881,801,Japan,Vermont,West Amybury
4846,Evelynville University,1884,990,Japan,Oregon,Natashaberg
4847,New Davidfort University,1856,616,Germany,Kentucky,Johnsontown
4848,Hillbury University,2022,1401,Canada,Pennsylvania,Port Troy
4849,East Jameston University,1959,473,Canada,Maryland,Port Justinbury
4850,Browningberg University,2019,1313,Brazil,Delaware,South Carlosborough
4851,South Susan University,1899,1740,Brazil,North Dakota,East Joseph
4852,Port Haley University,2024,96,Australia,South Carolina,Port Robertfurt
4853,Thorntonhaven University,1982,1752,Brazil,Massachusetts,Reginaldshire
4854,Leemouth University,1942,899,China,Missouri,East Meganland
4855,Teresaborough University,1854,433,Japan,Massachusetts,Chavezport
4856,Mercadoberg University,1924,1356,China,Vermont,Jordanfort
4857,East Lisaton University,1949,52,UK,Washington,Port Matthew
4858,Port Rachael University,1863,1193,Australia,Missouri,Virginiaville
4859,East Rogermouth University,1903,1498,Brazil,North Dakota,Johnmouth
4860,Murphybury University,1901,20,UK,Rhode Island,New Johnstad
4861,East Alicia University,1892,1530,India,North Dakota,Dominguezfort
4862,Kennethfort University,1876,1211,China,New York,Knightmouth
4863,Meganmouth University,1890,392,China,Montana,North Craigside
4864,Tammystad University,1995,497,Australia,Florida,Paulmouth
4865,Jenniferside University,1954,711,China,Hawaii,East Brittanyhaven
4866,Lake Nicoleshire University,1930,306,Australia,Tennessee,Chloeview
4867,Alexanderburgh University,1988,681,Australia,Utah,Cynthiafort
4868,New Susan University,2017,1747,India,Arkansas,Rogersbury
4869,Lake Stephanie University,1915,1892,India,New Hampshire,East Rhondaborough
4870,Aaronborough University,1862,1433,USA,Indiana,Porterburgh
4871,Andersonside University,1971,1408,Germany,Mississippi,Katherineview
4872,Maldonadofort University,1856,1330,France,Georgia,Mooreland
4873,Ballville University,1904,578,Germany,New Hampshire,West Jennifer
4874,Brooksburgh University,1931,734,Australia,Oregon,Lake James
4875,Hudsonburgh University,1855,41,USA,West Virginia,West Amber
4876,Port Stephanie University,1864,1740,India,Wyoming,Juliemouth
4877,Espinozaborough University,2019,1312,UK,Connecticut,Ericaview
4878,West Morgan University,1946,79,Japan,Maine,Smithbury
4879,Johnsonmouth University,1880,924,China,Kansas,West Tiffany
4880,North Curtisfurt University,2024,269,France,Kentucky,Scottchester
4881,East Jasonland University,1960,1153,France,Colorado,Aliciahaven
4882,West Alexandria University,1983,1607,India,Kentucky,Murrayshire
4883,Sweeneymouth University,1867,101,Brazil,Tennessee,Thompsonbury
4884,West Curtis University,1941,294,Germany,North Dakota,North Daisybury
4885,Port Mary University,2005,275,France,South Carolina,Rittermouth
4886,New Laurenfurt University,1912,1054,Canada,Alaska,Janetborough
4887,South Leviborough University,1977,70,Germany,Michigan,Kevinland
4888,Port Sarahshire University,1943,1236,UK,Virginia,Wagnershire
4889,Amandafurt University,1866,1254,USA,West Virginia,Hernandezhaven
4890,Crystalmouth University,1992,110,Brazil,Tennessee,North Michaelhaven
4891,North Taylor University,1943,1379,Germany,Kentucky,Christensenside
4892,Lake Stacyview University,1932,1550,China,Virginia,North Crystal
4893,North Danaville University,1895,63,India,Minnesota,Lake Robert
4894,East Robertfurt University,1942,999,Germany,Louisiana,Harrisonburgh
4895,Richardfort University,1925,1312,USA,Missouri,Thomasberg
4896,North Amy University,1938,1751,Japan,West Virginia,Mitchellstad
4897,Lake Benjamin University,1857,1032,France,Wyoming,Jasonhaven
4898,Cooperview University,1915,475,China,South Dakota,North Tim
4899,North Erika University,1976,1148,France,Illinois,West Samanthaport
4900,Lake Melindaview University,2011,822,France,Delaware,Porterville
4901,Lake Andrewton University,1916,146,Brazil,Florida,Charlesland
4902,Tateborough University,2016,1419,China,Alaska,Lake Leonard
4903,Campbellland University,1910,977,China,Nevada,New Saramouth
4904,East Jeffreyberg University,1913,1919,Canada,Texas,Shawnhaven
4905,New Jonathan University,2010,1201,India,Tennessee,Jeremytown
4906,Saraland University,1912,874,China,New York,Reginaldburgh
4907,Paulhaven University,1995,822,UK,Wisconsin,New Timothystad
4908,Williamhaven University,1927,130,UK,New Hampshire,Hollyfurt
4909,New Katie University,1885,1372,Canada,New Mexico,Fletcherhaven
4910,Scottview University,1877,1257,Brazil,Arkansas,Fergusonbury
4911,New Stephenbury University,1951,635,Germany,Indiana,Port Michaelton
4912,Jaredburgh University,1989,1703,Canada,Virginia,Lake Peterbury
4913,Michaelborough University,1881,1155,UK,North Dakota,Grantborough
4914,Port Xaviertown University,1911,655,Brazil,Maine,Wisestad
4915,Jenningsside University,1923,1986,USA,Oklahoma,Adrianview
4916,Lake Misty University,1963,1958,Australia,Arizona,Moonmouth
4917,Dunnside University,1977,1289,Brazil,Illinois,South Douglasburgh
4918,Christopherhaven University,1950,1538,France,Arkansas,Michellemouth
4919,Lake Adamstad University,1860,1555,Canada,Kentucky,Edwardmouth
