course_id,dept_id,name,credits,description
4909,4916,Financial Accounting,2,This is the Financial Accounting course offered by department 4916.
4910,3634,Cyber Security,3,This is the Cyber Security course offered by department 3634.
4911,3718,Operating Systems,2,This is the Operating Systems course offered by department 3718.
4912,49,Physical Chemistry,5,This is the Physical Chemistry course offered by department 49.
4913,1628,Microeconomics,5,This is the Microeconomics course offered by department 1628.
4914,1354,Introduction to Programming,4,This is the Introduction to Programming course offered by department 1354.
4915,283,Artificial Intelligence,5,This is the Artificial Intelligence course offered by department 283.
4916,4466,Financial Accounting,1,This is the Financial Accounting course offered by department 4466.
4917,1934,Calculus,4,This is the Calculus course offered by department 1934.
4918,4556,Introduction to Programming,4,This is the Introduction to Programming course offered by department 4556.
4919,643,Digital Marketing,5,This is the Digital Marketing course offered by department 643.
4920,4924,Financial Accounting,1,This is the Financial Accounting course offered by department 4924.
4921,1428,Physical Chemistry,3,This is the Physical Chemistry course offered by department 1428.
4922,4847,Introduction to Programming,4,This is the Introduction to Programming course offered by department 4847.
4923,2361,Calculus,3,This is the Calculus course offered by department 2361.
4924,4804,Database Systems,1,This is the Database Systems course offered by department 4804.
4925,555,Physical Chemistry,1,This is the Physical Chemistry course offered by department 555.
4926,2557,Linear Algebra,1,This is the Linear Algebra course offered by department 2557.
4927,2428,Physical Chemistry,1,This is the Physical Chemistry course offered by department 2428.
4928,686,Financial Accounting,5,This is the Financial Accounting course offered by department 686.
4929,4675,Data Structures,3,This is the Data Structures course offered by department 4675.
4930,2896,Digital Marketing,3,This is the Digital Marketing course offered by department 2896.
4931,2860,Computer Networks,5,This is the Computer Networks course offered by department 2860.
4932,115,Algorithms,3,This is the Algorithms course offered by department 115.
4933,677,Digital Marketing,3,This is the Digital Marketing course offered by department 677.
4934,817,World History,2,This is the World History course offered by department 817.
4935,1628,Physical Chemistry,3,This is the Physical Chemistry course offered by department 1628.
4936,1527,Organic Chemistry,3,This is the Organic Chemistry course offered by department 1527.
4937,60,Computer Networks,5,This is the Computer Networks course offered by department 60.
4938,381,Linear Algebra,4,This is the Linear Algebra course offered by department 381.
4939,2341,Microeconomics,3,This is the Microeconomics course offered by department 2341.
4940,3656,Database Systems,1,This is the Database Systems course offered by department 3656.
4941,4360,Physical Chemistry,5,This is the Physical Chemistry course offered by department 4360.
4942,2725,Data Structures,5,This is the Data Structures course offered by department 2725.
4943,2475,Computer Networks,5,This is the Computer Networks course offered by department 2475.
4944,531,World History,2,This is the World History course offered by department 531.
4945,3447,Physical Chemistry,3,This is the Physical Chemistry course offered by department 3447.
4946,2122,English Literature,4,This is the English Literature course offered by department 2122.
4947,1231,Calculus,3,This is the Calculus course offered by department 1231.
4948,245,Organic Chemistry,2,This is the Organic Chemistry course offered by department 245.
4949,785,Introduction to Programming,1,This is the Introduction to Programming course offered by department 785.
4950,986,Physical Chemistry,3,This is the Physical Chemistry course offered by department 986.
4951,1227,Algorithms,5,This is the Algorithms course offered by department 1227.
4952,3083,Database Systems,5,This is the Database Systems course offered by department 3083.
4953,1617,Financial Accounting,1,This is the Financial Accounting course offered by department 1617.
4954,445,World History,3,This is the World History course offered by department 445.
4955,4712,Algorithms,5,This is the Algorithms course offered by department 4712.
4956,3211,Digital Marketing,3,This is the Digital Marketing course offered by department 3211.
4957,2869,Machine Learning,2,This is the Machine Learning course offered by department 2869.
4958,4532,Financial Accounting,1,This is the Financial Accounting course offered by department 4532.
4959,4980,Digital Marketing,1,This is the Digital Marketing course offered by department 4980.
4960,2457,Financial Accounting,4,This is the Financial Accounting course offered by department 2457.
4961,830,Algorithms,2,This is the Algorithms course offered by department 830.
4962,3403,Calculus,1,This is the Calculus course offered by department 3403.
4963,4142,Financial Accounting,1,This is the Financial Accounting course offered by department 4142.
4964,4193,Database Systems,4,This is the Database Systems course offered by department 4193.
4965,2956,Organic Chemistry,2,This is the Organic Chemistry course offered by department 2956.
4966,4920,Machine Learning,4,This is the Machine Learning course offered by department 4920.
4967,4795,Software Engineering,2,This is the Software Engineering course offered by department 4795.
4968,3134,Introduction to Programming,3,This is the Introduction to Programming course offered by department 3134.
4969,33,World History,4,This is the World History course offered by department 33.
4970,4313,Macroeconomics,5,This is the Macroeconomics course offered by department 4313.
4971,1058,Software Engineering,1,This is the Software Engineering course offered by department 1058.
4972,1707,Introduction to Programming,2,This is the Introduction to Programming course offered by department 1707.
4973,4075,Financial Accounting,1,This is the Financial Accounting course offered by department 4075.
